qid,label,description,image_url,artist_name,artist_qid,artist_gender,birth_year,death_year,nationality,inventory,collection,location,inception,genre,depicts,material,height_cm,width_cm,local_filename,image_local_path,commons_file_title,commons_artist,commons_license,commons_license_url,commons_attribution,commons_credit,commons_usage_terms,image_width,image_height,image_mime,image_sha1
Q28839410,Two Girls at the Well,,http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Bendeman%20-%20Two%20Girls%20at%20the%20Well%20-%20Google%20Art%20Project.jpg,Eduard Bendemann,Q69651,male,,,,Inv. no. M 1981-1,Museum Kunstpalast,Museum Kunstpalast,1833,,,oil paint,1310,1830,M_237_Eduard_Bendemann_Two_Girls_at_the_Well_1833.jpg,male_paintings\M_237_Eduard_Bendemann_Two_Girls_at_the_Well_1833.jpg,File:Eduard Bendeman - Two Girls at the Well - Google Art Project.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Eduard_Bendemann"" class=""extiw"" title=""w:en:Eduard Bendemann""><span title=""German painter (1811-1889)"">Eduard Bendemann</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Google_Arts_%26_Culture"" class=""extiw"" title=""w:en:Google Arts &amp; Culture""><span title=""app and website exploring partner museums"">Google Arts &amp; Culture</span></a>  — <a rel=""nofollow"" class=""external text"" href=""//www.google.com/culturalinstitute/asset-viewer/"">owECaA67EHWgQA  owECaA67EHWgQA</a>",Public domain,2048,1534,image/jpeg,0ade6b5b0c3c2eba134238622d4975eb2b809a72
Q111552593,Alexander the Great crowns the Baktrian princess Roxana,,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Boeckhorst%20-%20Alexander%20the%20Great%20crowns%20Roxana.jpg,Jan Boeckhorst,Q71728,male,,,,,,,1650,,,canvas,,,M_238_Jan_Boeckhorst_Alexander_the_Great_crowns_the_Baktrian_princess_Roxana_1650.jpg,male_paintings\M_238_Jan_Boeckhorst_Alexander_the_Great_crowns_the_Baktrian_princess_Roxana_1650.jpg,File:Jan Boeckhorst - Alexander the Great crowns Roxana.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jan_Boeckhorst"" class=""extiw"" title=""w:en:Jan Boeckhorst""><span title=""Dutch-German painter"">Jan Boeckhorst</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://www.sothebys.com/en/auctions/ecatalogue/2014/old-master-british-paintings-day-l14037/lot.186.html"">http://www.sothebys.com/en/auctions/ecatalogue/2014/old-master-british-paintings-day-l14037/lot.186.html</a>",Public domain,891,1085,image/jpeg,83b53325fd17228b1e2b42654b4057d268732263
Q17493907,"London, the Houses of Parliament, Sunlight Opening in Fog",,http://commons.wikimedia.org/wiki/Special:FilePath/London%2C%20the%20Houses%20of%20Parliament%2C%20Sunlight%20Opening%20in%20Fog%2C%20by%20Claude%20Monet.jpg,Johannes Vermeer,Q296,male,,,,RF 2007,Musée d'Orsay,Musée d'Orsay,1904,landscape painting,,oil paint,81.5,92.5,M_239_Johannes_Vermeer_London_the_Houses_of_Parliament_Sunlight_Opening_in_Fog_1904.jpg,male_paintings\M_239_Johannes_Vermeer_London_the_Houses_of_Parliament_Sunlight_Opening_in_Fog_1904.jpg,"File:London, the Houses of Parliament, Sunlight Opening in Fog, by Claude Monet.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Claude_Monet"" class=""extiw"" title=""w:en:Claude Monet""><span title=""French painter (1840–1926)"">Claude Monet</span></a></bdi>",Public domain,,,"<p><a rel=""nofollow"" class=""external text"" href=""http://www.musee-orsay.fr/fr/info/gdzoom.html?tx_damzoom_pi1%5Bzoom%5D=1&amp;tx_damzoom_pi1%5BxmlId%5D=001177&amp;tx_damzoom_pi1%5Bback%5D=fr%2Fcollections%2Fcatalogue-des-oeuvres%2Fresultat-collection.html%3Fno_cache%3D1%26zsz%3D9&amp;cHash=cda4bb5bf7"">Musée d'Orsay</a>
</p>
Former version: <cite class=""book"" style=""font-style:normal"">The Yorck Project (2002)      <i> 10.000 Meisterwerke der Malerei</i> (DVD-ROM), distributed by <a href=""//commons.wikimedia.org/wiki/Commons:10,000_paintings_from_Directmedia"" title=""Commons:10,000 paintings from Directmedia"">DIRECTMEDIA</a> Publishing GmbH.  <small><span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/ISBN"" class=""extiw"" title=""en:ISBN""><span lang=""en"" dir=""ltr"">ISBN</span></a></span>:  <a href=""//commons.wikimedia.org/wiki/Special:BookSources/3936122202"" title=""Special:BookSources/3936122202"">3936122202</a>. </small></cite>",Public domain,1024,889,image/jpeg,994bec5f55e48292daf3917e3ef338656636d415
Q134313462,Erythraean Sibyl,,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20009.jpg,J. M. W. Turner,Q102272,male,,,,,St Bavo's Cathedral,St Bavo's Cathedral,1432,,,oil paint,,,M_240_J_M_W_Turner_Erythraean_Sibyl_1432.jpg,male_paintings\M_240_J_M_W_Turner_Erythraean_Sibyl_1432.jpg,File:Hubert van Eyck 009.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Jan_van_Eyck"" class=""extiw"" title=""w:en:Jan van Eyck""><span title=""Flemish painter (c.1390–1441)"">Jan van Eyck</span></a></bdi> / <bdi><a href=""https://en.wikipedia.org/wiki/en:Hubert_van_Eyck"" class=""extiw"" title=""w:en:Hubert van Eyck""><span title=""Early Netherlandish painter (1366-1426)"">Hubert van Eyck</span></a></bdi>",Public domain,,,"<cite class=""book"" style=""font-style:normal"">The Yorck Project (2002)      <i> 10.000 Meisterwerke der Malerei</i> (DVD-ROM), distributed by <a href=""//commons.wikimedia.org/wiki/Commons:10,000_paintings_from_Directmedia"" title=""Commons:10,000 paintings from Directmedia"">DIRECTMEDIA</a> Publishing GmbH.  <small><span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/ISBN"" class=""extiw"" title=""en:ISBN""><span lang=""en"" dir=""ltr"">ISBN</span></a></span>:  <a href=""//commons.wikimedia.org/wiki/Special:BookSources/3936122202"" title=""Special:BookSources/3936122202"">3936122202</a>. </small></cite>",Public domain,1000,2395,image/jpeg,88026ec68b5e8633cf7e04dc6b85bf615b644a64
Q21006143,"The Louvre from the Pont-Neuf, around 1666",,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20Mommers%20Paris.jpg,Hendrick Mommers,Q59493,male,,,,INV 2161,Department of Paintings of the Louvre,Room 851,1675,genre art,,oil paint,98,145,M_241_Hendrick_Mommers_The_Louvre_from_the_Pont-Neuf_around_1666_1675.jpg,male_paintings\M_241_Hendrick_Mommers_The_Louvre_from_the_Pont-Neuf_around_1666_1675.jpg,File:Hendrick Mommers Paris.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Hendrick_Mommers"" class=""extiw"" title=""w:en:Hendrick Mommers""><span title=""Dutch painter (1623-1693)"">Hendrick Mommers</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://xn--1-7sb7akeho.xn--p1ai/gosudarstvennyj-ermitazh-sankt-peterburg/gosudarstvennyj-ermitazh-galereya-18.html/attachment/mommers-xendrik-vid-novogo-mosta-v-parizhe"">http://xn--1-7sb7akeho.xn--p1ai/gosudarstvennyj-ermitazh-sankt-peterburg/gosudarstvennyj-ermitazh-galereya-18.html/attachment/mommers-xendrik-vid-novogo-mosta-v-parizhe</a>",Public domain,1476,1081,image/jpeg,637ea1196d8e058533247fb266c967bfd3a5dd81
Q51051067,Q51051067,,http://commons.wikimedia.org/wiki/Special:FilePath/Maastik%20suurte%20puudega%20paremal%2C%20Woldemar%20Friedrich%20Kr%C3%BCger%2C%20TKM%20TR%204140%20A%20286.jpg,Woldemar Friedrich Krüger,Q75842,male,,,,TKM TR 4140 A 286,Tartu Art Museum's watercolor collection,,,,,paper,,,M_242_Woldemar_Friedrich_Krüger_Q51051067_undated.jpg,male_paintings\M_242_Woldemar_Friedrich_Krüger_Q51051067_undated.jpg,"File:Maastik suurte puudega paremal, Woldemar Friedrich Krüger, TKM TR 4140 A 286.jpg","<bdi><a href=""https://www.wikidata.org/wiki/Q75842"" class=""extiw"" title=""d:Q75842""><span title=""Baltic German painter (1808–1894)"">Woldemar Friedrich Krüger</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.muis.ee/museaalview/1752856"">TKM TR 4140 A 286</a>",Public domain,1600,1066,image/jpeg,8f08b906999f241df6702f9e75ce9c8aa0ec0ae2
Q29644873,La Vierge veillant sur l'enfant endormi,,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Vierge%20veillant%20sur%20l%27enfant%20endormi%2C%20vers%201625%2C%20Paris%2C%20mus%C3%A9e%20du%20Louvre.jpg,Laurent de La Hyre,Q59894,male,,,,RF 1990-6,Department of Paintings of the Louvre,Room 908,1625,religious art,,oil paint,81,69,M_244_Laurent_de_La_Hyre_La_Vierge_veillant_sur_lenfant_endormi_1625.jpg,male_paintings\M_244_Laurent_de_La_Hyre_La_Vierge_veillant_sur_lenfant_endormi_1625.jpg,"File:La Vierge veillant sur l'enfant endormi, vers 1625, Paris, musée du Louvre.jpg","<bdi>Attributed to <a href=""https://en.wikipedia.org/wiki/en:Laurent_de_La_Hyre"" class=""extiw"" title=""w:en:Laurent de La Hyre""><span title=""French painter and engraver (1606-1656)"">Laurent de La Hyre</span></a></bdi>",Public domain,,,"<span class=""int-own-work"">Self-photographed</span> <a href=""//commons.wikimedia.org/wiki/User:VladoubidoOo"" title=""User:VladoubidoOo"">VladoubidoOo</a>",Public domain,420,491,image/jpeg,82509fca2fe553c605d63401fd916e3b1202a5f8
Q23935098,Still Life,,http://commons.wikimedia.org/wiki/Special:FilePath/Francesc%20Lacoma%20i%20Fontanet%20-%20Still%20Life%20-%20Google%20Art%20Project.jpg,Francisco Lacoma y Fontanet,Q59611,male,,,,010442-000,Museu Nacional d'Art de Catalunya,Museu Nacional d'Art de Catalunya,1808,still life,,oil paint,465,555,M_245_Francisco_Lacoma_y_Fontanet_Still_Life_1808.jpg,male_paintings\M_245_Francisco_Lacoma_y_Fontanet_Still_Life_1808.jpg,File:Francesc Lacoma i Fontanet - Still Life - Google Art Project.jpg,"<bdi><a href=""https://www.wikidata.org/wiki/Q59611"" class=""extiw"" title=""d:Q59611""><span title=""Spanish painter (1784-1849)"">Francisco Lacoma y Fontanet</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""//www.google.com/culturalinstitute/asset-viewer/HQH8wuKOMYEeUw"">HQH8wuKOMYEeUw at Google Cultural Institute</a> maximum zoom level",Public domain,2048,1700,image/jpeg,e8f0be3b9b5ab1671b5cddc0774cdffe1530c4d3
Q19882536,Saint Andrew and Saint Thomas,,http://commons.wikimedia.org/wiki/Special:FilePath/Bernini%201627.jpg,David Hockney,Q160538,male,,,,NG6381,National Gallery,London,1627,religious art,,oil paint,59,76,M_246_David_Hockney_Saint_Andrew_and_Saint_Thomas_1627.jpg,male_paintings\M_246_David_Hockney_Saint_Andrew_and_Saint_Thomas_1627.jpg,File:Bernini 1627.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Gian_Lorenzo_Bernini"" class=""extiw"" title=""w:en:Gian Lorenzo Bernini""><span title=""Italian sculptor and architect (1598–1680)"">Gian Lorenzo Bernini</span></a></bdi>",Public domain,,,"<a href=""https://en.wikipedia.org/wiki/en:Web_Gallery_of_Art"" class=""extiw"" title=""w:en:Web Gallery of Art""><span title=""virtual art gallery for European fine art created before 1900"">Web Gallery of Art</span></a>:  <span typeof=""mw:File""><a href=""http://www.wga.hu/art/b/bernini/gianlore/painting/andr_tho.jpg"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/20px-Inkscape.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Inkscape.svg/40px-Inkscape.svg.png 1.5x"" data-file-width=""60"" data-file-height=""60""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/art/b/bernini/gianlore/painting/andr_tho.jpg"">Image</a> <span typeof=""mw:File""><a href=""http://www.wga.hu/html/b/bernini/gianlore/painting/andr_tho.html"" rel=""nofollow""><img src=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/20px-Information_icon.svg.png"" decoding=""async"" width=""20"" height=""20"" class=""mw-file-element"" srcset=""https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Information_icon.svg/40px-Information_icon.svg.png 1.5x"" data-file-width=""620"" data-file-height=""620""></a></span> <a rel=""nofollow"" class=""external text"" href=""http://www.wga.hu/html/b/bernini/gianlore/painting/andr_tho.html"">Info about artwork</a><div style=""display: none;"">wga QS:P11807,""b/bernini/gianlore/painting/andr_tho""</div>",Public domain,1827,1337,image/jpeg,65cebfdb3fcdd3a7803fd390d49fe04cb4c53fc1
Q106810707,The Lower Grindelwald Glacier with Lütschine and the Mettenberg,,http://commons.wikimedia.org/wiki/Special:FilePath/Horror%20und%20Delight-Wolf-The%20Lower%20Grindelwald%20Glacier%20with%20L%C3%BCtschine%20and%20the%20Mettenberg%20DSC2091.jpg,Caspar Wolf,Q40522,male,,,,478,Kunst Museum Winterthur | Reinhart am Stadtgarten,Kunst Museum Winterthur | Reinhart am Stadtgarten,1774,landscape painting,,oil paint,53.5,81,M_247_Caspar_Wolf_The_Lower_Grindelwald_Glacier_with_Lütschine_and_the_Mettenberg_1774.jpg,male_paintings\M_247_Caspar_Wolf_The_Lower_Grindelwald_Glacier_with_Lütschine_and_the_Mettenberg_1774.jpg,File:Horror und Delight-Wolf-The Lower Grindelwald Glacier with Lütschine and the Mettenberg DSC2091.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Caspar_Wolf"" class=""extiw"" title=""w:en:Caspar Wolf""><span title=""Swiss painter (1735-1783)"">Caspar Wolf</span></a></bdi>",Public domain,,,"<a href=""//commons.wikimedia.org/wiki/User:Wuselig"" title=""User:Wuselig"">Wuselig</a>",Public domain,2048,1482,image/jpeg,d35699391f96851af555da190770ef36ebca4955
Q106559001,A  mediterranean harbour scene with numerous figures on a que beneath a fort,,http://commons.wikimedia.org/wiki/Special:FilePath/A%20mediterranean%20harbour%20scene%2C%20attributed%20to%20Adriaen%20van%20der%20Kabel.jpg,Adriaen van der Cabel,Q11879,male,,,,,http://www.wikidata.org/.well-known/genid/72fc6942f19e172f40b7c91b985a500c,,1650,landscape painting,,oil paint,86.4,117,M_248_Adriaen_van_der_Cabel_A_mediterranean_harbour_scene_with_numerous_figures_on_a_que_beneath_a_fort_1650.jpg,male_paintings\M_248_Adriaen_van_der_Cabel_A_mediterranean_harbour_scene_with_numerous_figures_on_a_que_beneath_a_fort_1650.jpg,"File:A mediterranean harbour scene, attributed to Adriaen van der Kabel.jpg","<bdi>Attributed to <a href=""https://en.wikipedia.org/wiki/en:Adriaen_van_der_Cabel"" class=""extiw"" title=""w:en:Adriaen van der Cabel""><span title=""Dutch painter and engraver (1631-1705)"">Adriaen van der Cabel</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""http://www.sothebys.com/en/catalogues/ecatalogue.html/2004/old-master-paintings-w04705#/r=/en/ecat.fhtml.W04705.html+r.m=/en/ecat.lot.W04705.html/291/"">Sotheby's </a>",Public domain,1584,1156,image/jpeg,db60453b9248cee1c857a7b5c8a3d4b6377c4205
Q133043380,Q133043380,,http://commons.wikimedia.org/wiki/Special:FilePath/Hoerle%20Zwei%20Frauen%201930.jpg,Heinrich Hoerle,Q73182,male,,,,WRM 2880,Wallraf–Richartz Museum,Museum Ludwig,1930,nude,,plywood sheet,108,73,M_250_Heinrich_Hoerle_Q133043380_1930.jpg,male_paintings\M_250_Heinrich_Hoerle_Q133043380_1930.jpg,File:Hoerle Zwei Frauen 1930.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Heinrich_Hoerle"" class=""extiw"" title=""w:en:Heinrich Hoerle""><span title=""German constructivist artist (1895–1936)"">Heinrich Hoerle</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://www.kultur-online.net/?q=node/3400&amp;nlb=1"">http://www.kultur-online.net/?q=node/3400&amp;nlb=1</a>",Public domain,346,538,image/jpeg,04a15c4feaf3259091c914420f4fd046d9e608a6
Q104373275,L'Abbé de Catéchisme recevant un enfant amené par sa sœur,,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Louis%20Dumesnil%20-%20L%27Abb%C3%A9%20de%20Cat%C3%A9chisme%20recevant%20un%20enfant%20amen%C3%A9%20par%20sa%20s%C5%93ur%20-%20P2663%20-%20Mus%C3%A9e%20Carnavalet.jpg,Pierre Louis Dumesnil,Q75560,male,,,,P2663,Musée Carnavalet,Musée Carnavalet,1750,genre art,,,32.5,40,M_251_Pierre_Louis_Dumesnil_LAbbé_de_Catéchisme_recevant_un_enfant_amené_par_sa_sœur_1750.jpg,male_paintings\M_251_Pierre_Louis_Dumesnil_LAbbé_de_Catéchisme_recevant_un_enfant_amené_par_sa_sœur_1750.jpg,File:Pierre-Louis Dumesnil - L'Abbé de Catéchisme recevant un enfant amené par sa sœur - P2663 - Musée Carnavalet.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Pierre_Louis_Dumesnil"" class=""extiw"" title=""w:en:Pierre Louis Dumesnil""><span title=""French artist (1698-1781)"">Pierre Louis Dumesnil</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.parismuseescollections.paris.fr/fr/musee-carnavalet/oeuvres/l-abbe-de-catechisme-recevant-un-enfant-amene-par-sa-soeur"">Paris Musées</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,2048,1644,image/jpeg,7efa8bb7c575ba09875026ac602985accf03421b
Q123359031,Autumn landscape at the North Sea coast with canal,,http://commons.wikimedia.org/wiki/Special:FilePath/1885%20Modersohn%20Herbstlandschaft%20an%20der%20Nordseek%C3%BCste%20mit%20Kanal%20Historisches%20Museum%20Bamberg%20anagoria.jpg,Otto Modersohn,Q71425,male,,,,542,Historical Museum Bamberg,Historical Museum Bamberg,,,,,,,M_252_Otto_Modersohn_Autumn_landscape_at_the_North_Sea_coast_with_canal_undated.jpg,male_paintings\M_252_Otto_Modersohn_Autumn_landscape_at_the_North_Sea_coast_with_canal_undated.jpg,File:1885 Modersohn Herbstlandschaft an der Nordseeküste mit Kanal Historisches Museum Bamberg anagoria.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Otto_Modersohn"" class=""extiw"" title=""w:en:Otto Modersohn""><span title=""German artist (1865-1943)"">Otto Modersohn</span></a></bdi>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span>, <a href=""//commons.wikimedia.org/wiki/User:Anagoria"" title=""User:Anagoria"">anagoria</a>",Public domain,2048,1605,image/jpeg,7e23edda986df3c5f3c57e6a0587531d07241f16
Q110420745,"Bergamo, The South Entrance of the Church of Santa Maria Maggiore",,http://commons.wikimedia.org/wiki/Special:FilePath/%27Bergamo%2C%20The%20South%20Entrance%20of%20the%20Church%20of%20Santa%20Maria%20Maggiore%27%20by%20Leo%20von%20Klenze.jpg,Leo von Klenze,Q60163,male,,,,,http://www.wikidata.org/.well-known/genid/810a89dc2b27872ef7e452ad1f6c7819,,,,,oil paint,102,87.7,M_253_Leo_von_Klenze_Bergamo_The_South_Entrance_of_the_Church_of_Santa_Maria_Maggiore_undated.jpg,male_paintings\M_253_Leo_von_Klenze_Bergamo_The_South_Entrance_of_the_Church_of_Santa_Maria_Maggiore_undated.jpg,"File:'Bergamo, The South Entrance of the Church of Santa Maria Maggiore' by Leo von Klenze.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Leo_von_Klenze"" class=""extiw"" title=""w:en:Leo von Klenze""><span title=""German architect and painter (1784–1864)"">Leo von Klenze</span></a></bdi>",Public domain,,,Sotheby's,Public domain,1244,1463,image/jpeg,28aef82b0c15a67d3e733f12890e7be27916dfec
Q127433409,Last Supper,,http://commons.wikimedia.org/wiki/Special:FilePath/Ultima%20Cena%20%281542-1544%29%20-%20Tiziano%20Vecellio.jpg,Francis Bacon,Q47551,male,,,,DE 239 (B),Galleria Nazionale delle Marche,Galleria Nazionale delle Marche,1543,religious art,,panel,163,104,M_254_Francis_Bacon_Last_Supper_1543.jpg,male_paintings\M_254_Francis_Bacon_Last_Supper_1543.jpg,File:Ultima Cena (1542-1544) - Tiziano Vecellio.jpg,"<a href=""//commons.wikimedia.org/wiki/User:NikonZ7II"" title=""User:NikonZ7II"">Paris Orlando</a>",Public domain,,,"<span class=""int-own-work"">Self-photographed</span>",Public domain,2048,3433,image/jpeg,e2ba85dde0a55a2fb6f48c27fefa4358cf606725
Q28533097,Notre-Dame,,http://commons.wikimedia.org/wiki/Special:FilePath/Notre-Dame%2C%20par%20Henri%20Matisse.jpg,Vincent van Gogh,Q5589,male,,,,NG5905,Tate,Tate,1900,cityscape,,canvas,46,37.5,M_255_Vincent_van_Gogh_Notre-Dame_1900.jpg,male_paintings\M_255_Vincent_van_Gogh_Notre-Dame_1900.jpg,"File:Notre-Dame, par Henri Matisse.jpg",Henri Matisse,Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://media.tate.org.uk/art/images/work/N/N05/N05905_10.jpg"">https://media.tate.org.uk/art/images/work/N/N05/N05905_10.jpg</a>",Public domain,1269,1536,image/jpeg,38f15e63a351869647879780dbac038ba2781635
